politician_name,politician_party,politician_chamber,politician_state,company,ticker,type,owner,traded_dt,published_dt,published_note,filed_after_days,size,size_low_usd,size_high_usd,price,price_usd,notional_low,notional_high,detail_url,politician,issuer,published,traded,filed_after,open,high,low,close,adj_close,volume,prev_close,ret_1d,fwd_ret_1d,roll5_ret,roll20_ret,short_name,sector,industry,market_cap,exchange,quote_type,size_low_pct_mcap,size_high_pct_mcap
Bruce Westerman,Republican,House,AR,Boston Scientific Corp,BSX,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$104.87,104.87,104870.0,1573050.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Boston Scientific CorpBSX:US,17 Apr2025,3 Mar2025,days44,104.8499984741211,105.56999969482422,103.83000183105469,104.87000274658203,104.87000274658203,6348900.0,103.79000091552734,0.010405644296445082,-0.01201489561581548,0.004598173768944319,0.024521318105351755,Boston Scientific Corporation,Healthcare,Medical Devices,152872140800.0,NYQ,EQUITY,6.541414248318029e-09,9.812121372477045e-08
Bruce Westerman,Republican,House,AR,Broadcom Inc,AVGO,sell,undisclosed,2025-03-20,2025-04-17,,27.0,1K–15K,1000.0,15000.0,$190.54,190.54,190540.0,2858100.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Broadcom IncAVGO:US,17 Apr2025,20 Mar2025,days27,191.52000427246094,193.83999633789062,188.94000244140625,190.5399932861328,190.0925750732422,31430000.0,195.57000732421875,-0.02571976197631931,0.005878085522416532,-0.004285155317742915,-0.15965427948321453,Broadcom Inc.,Technology,Semiconductors,1440860995584.0,NMS,EQUITY,6.94029474782671e-10,1.0410442121740066e-08
Bruce Westerman,Republican,House,AR,Broadcom Inc,AVGO,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$187.37,187.37,187370.0,2810550.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Broadcom IncAVGO:US,17 Apr2025,3 Mar2025,days44,204.0,204.05999755859375,184.52999877929688,187.3699951171875,186.3660888671875,37435600.0,199.42999267578125,-0.06047233616560377,0.000587076977200951,-0.09887942231908926,-0.15320652822662137,Broadcom Inc.,Technology,Semiconductors,1440860995584.0,NMS,EQUITY,6.94029474782671e-10,1.0410442121740066e-08
Bruce Westerman,Republican,House,AR,Canadian Natural Resources Ltd,CNQ,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$26.72,26.72,26720.0,400800.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Canadian Natural Resources LtdCNQ:US,17 Apr2025,3 Mar2025,days44,28.329999923706055,28.559999465942383,26.329999923706055,26.719999313354492,26.020647048950195,9179600.0,28.270000457763672,-0.05482847963603443,0.007859318758153266,-0.08991829843716954,-0.11960464654002242,Canadian Natural Resources Limi,Energy,Oil & Gas E&P,62094954496.0,NYQ,EQUITY,1.6104368029843993e-08,2.415655204476599e-07
Bruce Westerman,Republican,House,AR,Caterpillar Inc,CAT,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$332.04,332.04,332040.0,4980600.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Caterpillar IncCAT:US,17 Apr2025,3 Mar2025,days44,347.6300048828125,348.1499938964844,330.0299987792969,332.0400085449219,329.2428283691406,2569700.0,343.95001220703125,-0.03462713545403362,-0.015931840768538597,-0.02029978936100649,-0.1060736421427834,"Caterpillar, Inc.",Industrials,Farm & Heavy Construction Machinery,191041060864.0,NYQ,EQUITY,5.234476795079613e-09,7.851715192619419e-08
Bruce Westerman,Republican,House,AR,Schwab (Charles) Corp,SCHW,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$78.12,78.12,78120.0,1171800.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Schwab (Charles) CorpSCHW:US,17 Apr2025,3 Mar2025,days44,79.9000015258789,79.94999694824219,77.6500015258789,78.12000274658203,77.65097045898438,9984000.0,79.52999877929688,-0.017729109195986692,-0.03801844746905203,-0.02496255531001353,-0.05560926506574812,Charles Schwab Corporation (The,Financial Services,Capital Markets,174460796928.0,NYQ,EQUITY,5.731946761728368e-09,8.597920142592552e-08
Bruce Westerman,Republican,House,AR,Chevron Corp,CVX,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$153.09,153.09,153090.0,2296350.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Chevron CorpCVX:US,17 Apr2025,3 Mar2025,days44,159.4600067138672,160.08999633789062,151.75999450683594,153.08999633789062,151.24774169921875,9059800.0,158.6199951171875,-0.03486318843479563,-0.007119971023350602,-0.03040093147326041,0.026141120937484115,Chevron Corporation,Energy,Oil & Gas Integrated,315420082176.0,NYQ,EQUITY,3.1703751806202812e-09,4.755562770930422e-08
Bruce Westerman,Republican,House,AR,Citigroup Inc,C,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$77.17,77.17,77170.0,1157550.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Citigroup IncC:US,17 Apr2025,3 Mar2025,days44,80.0,80.43000030517578,76.25,77.16999816894531,76.05758666992188,20121100.0,79.94999694824219,-0.034771718391641504,-0.062459502516405085,-0.017443375739905002,-0.05231489770680626,"Citigroup, Inc.",Financial Services,Banks - Diversified,172473925632.0,NYQ,EQUITY,5.7979778470031226e-09,8.696966770504684e-08
Bruce Westerman,Republican,House,AR,"Cie Financiere Richemont AG, Zug",CFRUY,buy,undisclosed,2025-03-04,2025-04-17,,43.0,1K–15K,1000.0,15000.0,$20.38,20.38,20380.0,305700.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,"Cie Financiere Richemont AG, ZugCFRUY:US",17 Apr2025,4 Mar2025,days43,20.280000686645508,21.040000915527344,20.149999618530273,20.729999542236328,20.729999542236328,23027600.0,20.479999542236328,0.01220703152284841,-0.007718275491811699,0.03083037857122794,0.07856401055293746,Compagnie Financiere Richemont ,Consumer Cyclical,Luxury Goods,95921954816.0,PNK,EQUITY,1.0425142001309566e-08,1.5637713001964348e-07
Bruce Westerman,Republican,House,AR,ConocoPhillips,COP,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$92.63,92.63,92630.0,1389450.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,ConocoPhillipsCOP:US,17 Apr2025,3 Mar2025,days44,99.75,99.76000213623047,91.55999755859375,92.62999725341797,91.84831237792969,12640200.0,99.1500015258789,-0.06575899316309308,-0.021483298313453192,-0.06263916677314506,-0.06273403281156772,ConocoPhillips,Energy,Oil & Gas E&P,119061454848.0,NYQ,EQUITY,8.39902385937289e-09,1.2598535789059333e-07
Bruce Westerman,Republican,House,AR,Costco Wholesale Corp,COST,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,"$1,046.85",1046.85,1046850.0,15702749.999999998,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Costco Wholesale CorpCOST:US,17 Apr2025,3 Mar2025,days44,1051.739990234375,1066.0,1041.1400146484375,1046.8499755859375,1044.0413818359375,2422500.0,1048.6099853515625,-0.0016784217108469779,-0.009533343555903517,0.010863267927014817,0.06834507324305923,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,431077359616.0,NMS,EQUITY,2.319769242557279e-09,3.479653863835918e-08
Bruce Westerman,Republican,House,AR,"Credit Agricole SA, Paris",CRARY,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$8.46,8.46,8460.0,126900.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,"Credit Agricole SA, ParisCRARY:US",17 Apr2025,3 Mar2025,days44,8.390000343322754,8.4399995803833,8.319999694824219,8.390000343322754,7.865836143493652,228400.0,8.229999542236328,0.019441167677507476,0.005959384387908884,0.0370828411713809,0.12315938138834921,Credit Agricole SA,Financial Services,Banks - Regional,60705341440.0,PNK,EQUITY,1.6473014998002785e-08,2.470952249700418e-07
Bruce Westerman,Republican,House,AR,Crown Castle International Corp,CCI,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$95.86,95.86,95860.0,1437900.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Crown Castle International CorpCCI:US,17 Apr2025,3 Mar2025,days44,93.86000061035156,96.06999969482422,93.69999694824219,95.86000061035156,93.28041076660156,2162500.0,94.0999984741211,0.018703529912537542,-0.017212617519018925,0.035652583608472746,0.07370073836269461,Crown Castle Inc.,Real Estate,REIT - Specialty,44282945536.0,NYQ,EQUITY,2.2582056994990225e-08,3.387308549248534e-07
Bruce Westerman,Republican,House,AR,Cummins Inc,CMI,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$355.97,355.97,355970.0,5339550.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Cummins IncCMI:US,17 Apr2025,3 Mar2025,days44,372.3299865722656,372.9599914550781,354.9800109863281,355.9700012207031,353.9566650390625,625900.0,368.17999267578125,-0.03316310418266055,-0.024299783315508527,-0.01248370179144194,-0.0007859614857455418,Cummins Inc.,Industrials,Specialty Industrial Machinery,55034486784.0,NYQ,EQUITY,1.8170424736126125e-08,2.725563710418919e-07
Bruce Westerman,Republican,House,AR,Danaher Corp,DHR,buy,undisclosed,2025-03-04,2025-04-17,,43.0,1K–15K,1000.0,15000.0,$205.91,205.91,205910.0,3088650.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Danaher CorpDHR:US,17 Apr2025,4 Mar2025,days43,205.67999267578125,208.25999450683594,202.38999938964844,205.91000366210938,205.2698211669922,5652400.0,205.69000244140625,0.0010695766351882519,0.022582651710865154,-0.02138681584372936,-0.03897130149725701,Danaher Corporation,Healthcare,Diagnostics & Research,151036837888.0,NYQ,EQUITY,6.620901324361286e-09,9.931351986541928e-08
Bruce Westerman,Republican,House,AR,Edwards Lifesciences Corp,EW,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$71.39,71.39,71390.0,1070850.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Edwards Lifesciences CorpEW:US,17 Apr2025,3 Mar2025,days44,72.16000366210938,72.98999786376953,71.1500015258789,71.38999938964844,71.38999938964844,3174000.0,71.62000274658203,-0.003211440213810479,-0.00014010556542909391,-0.018829064133573537,-0.014630746766642399,Edwards Lifesciences Corporatio,Healthcare,Medical Devices,45946449920.0,NYQ,EQUITY,2.1764467151241444e-08,3.2646700726862166e-07
Bruce Westerman,Republican,House,AR,Eli Lilly and Co,LLY,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$929.72,929.72,929720.0,13945800.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Eli Lilly and CoLLY:US,17 Apr2025,3 Mar2025,days44,912.7999877929688,935.6300048828125,910.0,929.719970703125,925.7847900390625,3979800.0,920.6300048828125,0.00987363628395932,-0.020070530624849536,0.05482181183417213,0.14627404339088662,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,628622557184.0,NYQ,EQUITY,1.590779695338385e-09,2.3861695430075775e-08
Bruce Westerman,Republican,House,AR,Emerson Electric Co,EMR,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$117.17,117.17,117170.0,1757550.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Emerson Electric CoEMR:US,17 Apr2025,3 Mar2025,days44,122.83999633789062,123.02999877929688,116.4000015258789,117.16999816894531,116.19713592529297,2585400.0,121.61000061035156,-0.03651017530731193,-0.02679866381085816,-0.029085201585634598,-0.09834551042265155,Emerson Electric Company,Industrials,Specialty Industrial Machinery,74148896768.0,NYQ,EQUITY,1.3486377324383389e-08,2.0229565986575085e-07
Bruce Westerman,Republican,House,AR,Exxon Mobil Corp,XOM,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$107.76,107.76,107760.0,1616400.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Exxon Mobil CorpXOM:US,17 Apr2025,3 Mar2025,days44,111.69999694824219,112.16000366210938,106.51000213623047,107.76000213623047,105.7921371459961,18706900.0,111.33000183105469,-0.032066825079566263,-0.0020415851553622355,-0.03154484238995134,0.008705422533330585,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,453993463808.0,NYQ,EQUITY,2.2026748834932867e-09,3.30401232523993e-08
Bruce Westerman,Republican,House,AR,Fanuc Corp,FANUY,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$14.51,14.51,14510.0,217650.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Fanuc CorpFANUY:US,17 Apr2025,3 Mar2025,days44,14.300000190734863,14.579999923706055,14.029999732971191,14.300000190734863,14.125658988952637,320600.0,14.399999618530273,-0.006944404891978451,-0.006993033575937835,-0.016506174122958937,-0.039623917997588506,Fanuc Corporation,Industrials,Specialty Industrial Machinery,29206654976.0,PNK,EQUITY,3.423877197925372e-08,5.135815796888057e-07
Bruce Westerman,Republican,House,AR,Freeport-McMoRan Inc,FCX,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$35.53,35.53,35530.0,532950.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Freeport-McMoRan IncFCX:US,17 Apr2025,3 Mar2025,days44,38.099998474121094,38.4900016784668,35.400001525878906,35.529998779296875,35.25580978393555,18101200.0,36.90999984741211,-0.037388270761859466,-0.017731417817696715,-0.042576173674703746,-0.00892607275995379,"Freeport-McMoRan, Inc.",Basic Materials,Copper,60819218432.0,NYQ,EQUITY,1.6442171171898035e-08,2.4663256757847054e-07
Bruce Westerman,Republican,House,AR,The Goldman Sachs Group Inc,GS,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$605.26,605.26,605260.0,9078900.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,The Goldman Sachs Group IncGS:US,17 Apr2025,3 Mar2025,days44,622.4000244140625,628.780029296875,598.3200073242188,605.260009765625,602.258056640625,3152300.0,622.2899780273438,-0.027366611809664154,-0.03985063398873401,-0.03334718177137426,-0.05487197581010222,"Goldman Sachs Group, Inc. (The)",Financial Services,Capital Markets,221204267008.0,NYQ,EQUITY,4.52070845434385e-09,6.781062681515775e-08
Bruce Westerman,Republican,House,AR,The Home Depot Inc,HD,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$389.69,389.69,389690.0,5845350.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,The Home Depot IncHD:US,17 Apr2025,3 Mar2025,days44,396.95001220703125,397.07000732421875,386.4700012207031,389.69000244140625,384.8409729003906,3397600.0,396.6000061035156,-0.017423105284334772,-0.020554824900413937,0.019010482606569096,-0.054104587481215216,"Home Depot, Inc. (The)",Consumer Cyclical,Home Improvement Retail,397354336256.0,NYQ,EQUITY,2.516645494352272e-09,3.7749682415284076e-08
Bruce Westerman,Republican,House,AR,Hong Kong Exchanges and Clearing Ltd,HKXCY,buy,undisclosed,2025-03-20,2025-04-17,,27.0,1K–15K,1000.0,15000.0,$47.53,47.53,47530.0,712950.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Hong Kong Exchanges and Clearing LtdHKXCY:US,17 Apr2025,20 Mar2025,days27,47.0099983215332,47.9900016784668,46.279998779296875,47.29999923706055,47.29999923706055,3869300.0,48.349998474121094,-0.021716634337073493,-0.020507345066632654,0.05368678726174907,0.09668439753478374,Hong Kong Exchange & Clearing L,Financial Services,Financial Data & Stock Exchanges,70881304576.0,PNK,EQUITY,1.4108092479135806e-08,2.116213871870371e-07
Bruce Westerman,Republican,House,AR,Intuitive Surgical Inc,ISRG,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$566.98,566.98,566980.0,8504700.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Intuitive Surgical IncISRG:US,17 Apr2025,3 Mar2025,days44,573.780029296875,584.9000244140625,563.9600219726562,566.97998046875,566.97998046875,1708300.0,573.1500244140625,-0.010765146440707585,-0.01590877774667898,-0.040659259403075985,-0.008568273715158687,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,172162170880.0,NMS,EQUITY,5.808476942922713e-09,8.712715414384069e-08
Bruce Westerman,Republican,House,AR,Johnson & Johnson,JNJ,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$167.28,167.28,167280.0,2509200.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Johnson & JohnsonJNJ:US,17 Apr2025,3 Mar2025,days44,164.9600067138672,167.3300018310547,164.83999633789062,167.27999877929688,165.8581085205078,9191500.0,165.02000427246094,0.01369527601698839,-0.011119085508875304,0.021619599165584466,0.09944137686332233,Johnson & Johnson,Healthcare,Drug Manufacturers - General,425409183744.0,NYQ,EQUITY,2.3506779783150464e-09,3.52601696747257e-08
Bruce Westerman,Republican,House,AR,JPMorgan Chase & Co,JPM,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$260.62,260.62,260620.0,3909300.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,JPMorgan Chase & CoJPM:US,17 Apr2025,3 Mar2025,days44,264.0,266.32000732421875,257.82000732421875,260.6199951171875,257.7826232910156,9058300.0,264.6499938964844,-0.015227654911162292,-0.03978971418721977,-0.0027550364689383567,-0.02499062095339512,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,798774853632.0,NYQ,EQUITY,1.2519172273050867e-09,1.87787584095763e-08
Bruce Westerman,Republican,House,AR,Mastercard Inc,MA,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$574.92,574.92,574920.0,8623800.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Mastercard IncMA:US,17 Apr2025,3 Mar2025,days44,577.3300170898438,582.22998046875,570.0,574.9199829101562,573.2339477539062,3092600.0,576.3099975585938,-0.002411921803067707,-0.03452650138452307,0.028479396977023858,0.035089913204870884,Mastercard Incorporated,Financial Services,Credit Services,525863813120.0,NYQ,EQUITY,1.90163303701562e-09,2.85244955552343e-08
Bruce Westerman,Republican,House,AR,Merck & Co Inc,MRK,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$93.15,93.15,93150.0,1397250.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Merck & Co IncMRK:US,17 Apr2025,3 Mar2025,days44,91.77999877929688,93.20999908447266,91.77999877929688,93.1500015258789,91.4366683959961,13636100.0,92.25,0.009756114101668434,-0.006333912588517121,0.020598279302723642,-0.05737703082832775,"Merck & Company, Inc.",Healthcare,Drug Manufacturers - General,210338054144.0,NYQ,EQUITY,4.754251455209278e-09,7.131377182813918e-08
Bruce Westerman,Republican,House,AR,Meta Platforms Inc,META,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$655.05,655.05,655050.0,9825750.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Meta Platforms IncMETA:US,17 Apr2025,3 Mar2025,days44,673.6799926757812,681.25,650.8400268554688,655.0499877929688,653.964599609375,10843800.0,668.2000122070312,-0.01967977278334465,-0.022975327186366412,-0.019577053858160207,-0.04952262869718607,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,1972607647744.0,NMS,EQUITY,5.069431831229408e-10,7.60414774684411e-09
Bruce Westerman,Republican,House,AR,Microsoft Corp,MSFT,buy,undisclosed,2025-03-03,2025-04-17,,44.0,15K–50K,15000.0,50000.0,$388.49,388.49,5827350.0,19424500.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Microsoft CorpMSFT:US,17 Apr2025,3 Mar2025,days44,398.82000732421875,398.82000732421875,386.1600036621094,388.489990234375,387.778076171875,23007700.0,396.989990234375,-0.021411119194672312,0.0003088756987408292,-0.038391113281250104,-0.06401485925048213,Microsoft Corporation,Technology,Software - Infrastructure,3866511802368.0,NMS,EQUITY,3.8794657217426375e-09,1.2931552405808792e-08
Bruce Westerman,Republican,House,AR,Microsoft Corp,MSFT,sell,undisclosed,2025-03-20,2025-04-17,,27.0,1K–15K,1000.0,15000.0,$386.84,386.84,386840.0,5802600.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Microsoft CorpMSFT:US,17 Apr2025,20 Mar2025,days27,385.739990234375,391.7900085449219,383.2799987792969,386.8399963378906,386.131103515625,18470500.0,387.82000732421875,-0.0025269737708730755,0.011425947341478171,0.021305825588857616,-0.07038667772387706,Microsoft Corporation,Technology,Software - Infrastructure,3866511802368.0,NMS,EQUITY,2.5863104811617586e-10,3.8794657217426375e-09
Bruce Westerman,Republican,House,AR,Mitsubishi UFJ Financial Group,MUFG,buy,undisclosed,2025-03-21,2025-04-17,,26.0,1K–15K,1000.0,15000.0,$14.98,14.98,14980.0,224700.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Mitsubishi UFJ Financial GroupMUFG:US,17 Apr2025,21 Mar2025,days26,14.789999961853027,15.029999732971191,14.720000267028809,14.979999542236328,14.691758155822754,54976700.0,14.329999923706055,0.04535935952483716,-0.023364448497383616,0.09663248239891407,0.18512651387305637,"Mitsubishi UFJ Financial Group,",Financial Services,Banks - Diversified,182913597440.0,NYQ,EQUITY,5.467062121108977e-09,8.200593181663466e-08
Bruce Westerman,Republican,House,AR,Morgan Stanley,MS,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$129.13,129.13,129130.0,1936950.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Morgan StanleyMS:US,17 Apr2025,3 Mar2025,days44,133.3300018310547,133.99000549316406,127.7300033569336,129.1300048828125,127.21834564208984,5969400.0,133.11000061035156,-0.029900050404098266,-0.05738405778605882,-0.006463001692707682,-0.06718188459888405,Morgan Stanley,Financial Services,Capital Markets,230878658560.0,NYQ,EQUITY,4.331279496498475e-09,6.496919244747712e-08
Bruce Westerman,Republican,House,AR,Murata Manufacturing Co Ltd,MRAAY,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$8.55,8.55,8550.0,128250.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Murata Manufacturing Co LtdMRAAY:US,17 Apr2025,3 Mar2025,days44,8.5,8.720000267028809,8.34000015258789,8.34000015258789,8.229508399963379,389400.0,8.529999732971191,-0.02227427741279886,-0.002398136378626514,-0.056561084996545635,0.06106870367938109,Murata Manufacturing Inc.,Technology,Electronic Components,30064941056.0,PNK,EQUITY,3.326133246485883e-08,4.989199869728825e-07
Bruce Westerman,Republican,House,AR,"Nestle SA, Cham Und Vevey",NSRGY,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$98.63,98.63,98630.0,1479450.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,"Nestle SA, Cham Und VeveyNSRGY:US",17 Apr2025,3 Mar2025,days44,98.31999969482422,98.83000183105469,98.23999786376953,98.80000305175781,95.71726989746094,629600.0,96.5,0.023834228515625,0.01568821229237516,0.010431624925289922,0.16262649033770135,Nestle S.A.,Consumer Defensive,Packaged Foods,231133167616.0,PNK,EQUITY,4.326510168637415e-09,6.489765252956122e-08
Bruce Westerman,Republican,House,AR,"Nestle SA, Cham Und Vevey",NSRGY,buy,undisclosed,2025-03-20,2025-04-17,,27.0,1K–15K,1000.0,15000.0,$103.35,103.35,103350.0,1550250.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,"Nestle SA, Cham Und VeveyNSRGY:US",17 Apr2025,20 Mar2025,days27,102.7300033569336,103.58999633789062,102.19999694824219,103.51000213623047,100.28030395507812,2308100.0,102.41999816894531,0.010642491571686508,0.0003864449299759709,0.023331691297579938,0.1269461497638953,Nestle S.A.,Consumer Defensive,Packaged Foods,231133167616.0,PNK,EQUITY,4.326510168637415e-09,6.489765252956122e-08
Bruce Westerman,Republican,House,AR,Netflix Inc,NFLX,sell,undisclosed,2025-03-20,2025-04-17,,27.0,1K–15K,1000.0,15000.0,$950.84,950.84,950840.0,14262600.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Netflix IncNFLX:US,17 Apr2025,20 Mar2025,days27,950.010009765625,967.0,945.5,950.8400268554688,950.8400268554688,4466300.0,959.489990234375,-0.009015167919358191,0.009938528990125706,0.068155571531371,-0.07193473109598547,"Netflix, Inc.",Communication Services,Entertainment,526462058496.0,NMS,EQUITY,1.8994721155344148e-09,2.8492081733016222e-08
Bruce Westerman,Republican,House,AR,Netflix Inc,NFLX,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$973.70,973.7,973700.0,14605500.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Netflix IncNFLX:US,17 Apr2025,3 Mar2025,days44,983.0,994.9299926757812,964.8099975585938,973.7000122070312,973.7000122070312,3907400.0,980.5599975585938,-0.006995987362978906,-0.0011502465884218882,-0.014942242995594062,-0.003132803890413475,"Netflix, Inc.",Communication Services,Entertainment,526462058496.0,NMS,EQUITY,1.8994721155344148e-09,2.8492081733016222e-08
Bruce Westerman,Republican,House,AR,Nike Inc,NKE,buy,undisclosed,2025-03-03,2025-04-17,,44.0,1K–15K,1000.0,15000.0,$78.41,78.41,78410.0,1176150.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Nike IncNKE:US,17 Apr2025,3 Mar2025,days44,79.98999786376953,80.95999908447266,77.88999938964844,78.41000366210938,77.8923568725586,8628800.0,79.43000030517578,-0.012841453344422882,-0.013901338048424083,-0.023293412376953735,0.019635918156936605,"Nike, Inc.",Consumer Cyclical,Footwear & Accessories,113676992512.0,NYQ,EQUITY,8.796854824378273e-09,1.3195282236567408e-07
Bruce Westerman,Republican,House,AR,Nike Inc,NKE,sell,undisclosed,2025-03-20,2025-04-17,,27.0,1K–15K,1000.0,15000.0,$71.86,71.86,71860.0,1077900.0,https://www.capitoltrades.com/politicians/W000821,Bruce WestermanRepublicanHouseAR,Nike IncNKE:US,17 Apr2025,20 Mar2025,days27,72.91999816894531,73.6500015258789,71.5199966430664,71.86000061035156,71.3855972290039,25202300.0,72.98999786376953,-0.015481535641733046,-0.05455048894587167,-0.010737868747945451,-0.06953259760670394,"Nike, Inc.",Consumer Cyclical,Footwear & Accessories,113676992512.0,NYQ,EQUITY,8.796854824378273e-09,1.3195282236567408e-07
